uid,Mstar,rho,w,TD,C_over_Cmin
B:Qwen/Qwen2.5-72B,20.0,0.3,2.127165654789165,3.3814969643674946,1.5902603802776916
B:Qwen/Qwen3-0.6B-Base,20.0,0.3,11.066160411684093,30.198481235052277,52.91808534169877
B:Qwen/Qwen3-1.7B-Base,20.0,0.3,8.051553274445313,21.15465982333594,22.474422373574026
B:Qwen/Qwen3-4B-Base,20.0,0.3,6.2407095298576705,15.72212858957301,11.863904325885137
B:Qwen/Qwen3-8B-Base,20.0,0.3,5.0417915175373835,12.12537455261215,7.226954472458265
B:Qwen/Qwen3-14B-Base,20.0,0.3,4.224570248828127,9.673710746484382,4.945331340209531
B:Qwen/Qwen3-32B,20.0,0.3,3.3263668165604683,6.979100449681405,3.119285714717855
B:Qwen/Qwen3-30B-A3B-Base,20.0,0.3,6.622585433843832,16.867756301531497,13.710610750499836
B:Qwen/Qwen3-235B-A22B,20.0,0.3,3.7484778359227393,8.245433507768219,3.8962454320579574
B:google/gemma-3-270m,20.0,0.3,8.215768976961412,21.647306930884234,23.687350969980457
B:google/gemma-3-1b-pt,20.0,0.3,3.981207925613026,8.943623776839079,4.3851215089043505
B:google/gemma-3-4b-pt,20.0,0.3,3.262542028313539,6.787626084940617,3.0134972983196153
B:google/gemma-3-12b-pt,20.0,0.3,3.2524365902073207,6.757309770621962,2.9970193293892007
B:google/gemma-3-27b-pt,20.0,0.3,2.654886501045444,4.964659503136332,2.148520312542236
B:allenai/OLMo-2-0425-1B,20.0,0.3,4.369350433193296,10.108051299579888,5.303412797167648
B:allenai/OLMo-2-1124-7B,20.0,0.3,2.709912884350906,5.129738653052717,2.2167004398689643
B:allenai/OLMo-2-1124-13B,20.0,0.3,2.4102552776395756,4.230765832918727,1.868540370094798
B:allenai/OLMo-2-0325-32B,20.0,0.3,1.9672436134783877,2.901730840435163,1.4542114966296833
B:allenai/OLMoE-1B-7B-0924,20.0,0.3,4.881386605826521,11.644159817479565,6.727507638100809
B:allenai/Olmo-3-1025-7B,20.0,0.3,3.053689237353251,6.1610677120597535,2.6877378877250027
B:allenai/Olmo-3-1125-32B,20.0,0.3,1.9127362131475238,2.7382086394425715,1.4113155604866336
B:HuggingFaceTB/SmolLM2-135M,20.0,0.3,7.267227859765435,18.801683579296306,17.28370409050645
B:HuggingFaceTB/SmolLM2-360M,20.0,0.3,6.649068767130705,16.947206301392114,13.845895492781509
B:HuggingFaceTB/SmolLM2-1.7B,20.0,0.3,5.650737674897158,13.952213024691474,9.373785169398165
B:HuggingFaceTB/SmolLM3-3B-Base,20.0,0.3,4.765392680462926,11.296178041388778,6.382590775313014
B:microsoft/Phi-3-mini-4k-instruct,20.0,0.3,3.4841271954779667,7.4523815864339,3.3936952857416167
B:microsoft/Phi-3-small-8k-instruct,20.0,0.3,2.8407299370728594,5.522189811218578,2.3866679759355307
B:microsoft/Phi-3-medium-4k-instruct,20.0,0.3,2.347445537254503,4.04233661176351,1.802623702970547
B:microsoft/Phi-3.5-mini-instruct,20.0,0.3,3.122330364550178,6.366991093650533,2.791402580723916
B:microsoft/Phi-3.5-MoE-instruct,20.0,0.3,2.957240495443331,5.871721486329992,2.5475781256916092
B:microsoft/phi-4,20.0,0.3,2.865649119163197,5.596947357489591,2.4203203939701563
B:microsoft/Phi-4-mini-instruct,20.0,0.3,3.5012061607460607,7.503618482238182,3.4245258306880215
B:deepseek-ai/DeepSeek-V2-Lite,20.0,0.3,4.19169896591641,9.57509689774923,4.866646043278754
B:deepseek-ai/DeepSeek-V3-Base,20.0,0.3,2.4564560522315806,4.369368156694742,1.9185669644272632
B:moonshotai/Kimi-K2-Base,20.0,0.3,2.6016299123144133,4.80488973694324,2.0843734625595096
B:zai-org/GLM-4.5-Base,20.0,0.3,2.9286290003949627,5.7858870011848875,2.5072191035879228
B:tiiuae/Falcon3-7B-Base,20.0,0.3,3.9064790336453914,8.719437100936174,4.223261941801609
B:tiiuae/falcon-11B,20.0,0.3,2.619206804127394,4.8576204123821825,2.1053455796431164
B:ibm-granite/granite-3.0-2b-base,20.0,0.3,5.156176687345822,12.468530062037466,7.599433728126659
B:ibm-granite/granite-3.0-8b-base,20.0,0.3,3.6288200087611897,7.886460026283569,3.66199062315632
B:swiss-ai/Apertus-8B-2509,20.0,0.3,3.896956860003303,8.690870580009909,4.202972571937481
B:swiss-ai/Apertus-70B-2509,20.0,0.3,2.031782516027054,3.0953475480811625,1.5072880646715858
B:marin-community/marin-8b-base,20.0,0.3,3.7103357873365166,8.13100736200955,3.820337788061192
B:apple/DCLM-7B,20.0,0.3,2.3856865815092654,4.157059744527796,1.8424699696330806
B:m-a-p/neo_7b,20.0,0.3,2.7276855655502,5.183056696650601,2.2391378122653816
B:LLM360/K2,20.0,0.3,1.021134676793233,0.063404030379699,1.0003645712007474
B:stabilityai/stablelm-3b-4e1t,20.0,0.3,3.600591044779658,7.801773134338974,3.6083742123235383
A:Nemotron 3.5 Lightning,20.0,0.3,5.712992100936766,14.138976302810299,9.616761777536231
A:LongCat-2.0,20.0,0.3,2.941298106723877,5.823894320171631,2.5250217047928807
A:Ring-2.6-1T,20.0,0.3,1.838951207620585,2.516853622861755,1.3560806867693997
A:Granite 4.1 30B,20.0,0.3,2.628362384962059,4.885087154886177,2.1163472321808268
A:Granite 4.1 8B,20.0,0.3,3.9074607439605638,8.722382231881692,4.225358007763835
A:MiMo-V2.5-Pro,20.0,0.3,2.8322092928540363,5.4966278785621085,2.375255589005177
A:Solar Open 100B,20.0,0.3,3.7521180633072198,8.256354189921659,3.9035509922605134
A:K-EXAONE,20.0,0.3,2.5917341786278056,4.775202535883417,2.0726521667414546
A:Kimi Linear,20.0,0.3,3.920279951613009,8.760839854839027,4.252802179964233
A:Ling-1T,20.0,0.3,2.4564560522315806,4.369368156694742,1.9185669644272632
A:Granite-4.0-H-Tiny,20.0,0.3,8.228975261753893,21.68692578526168,23.786874736393425
A:Granite-4.0-H-Micro,20.0,0.3,5.488656343036254,13.465969029108763,8.762170900847574
A:Granite-4.0-H-Small,20.0,0.3,4.256699612603923,9.77009883781177,5.023168570511435
A:Qwen3-Next-80B-A3B,20.0,0.3,5.240611947344789,12.721835842034366,7.883296748335657
A:Ling-mini-base-2.0-20T,20.0,0.3,7.180614129136426,18.54184238740928,16.768753634930526
A:Ling-flash-base-2.0-20T,20.0,0.3,4.617437753054612,10.852313259163836,5.961904135747244
A:LongCat-Flash,20.0,0.3,3.081769998022615,6.245309994067846,2.729749618510594
A:Teuken 7B,20.0,0.3,2.7338808738658895,5.201642621597669,2.2470071807844514
A:NVIDIA-Nemotron-Nano-9B-v2,20.0,0.3,4.175447092412008,9.526341277236025,4.828096038156334
A:NVIDIA-Nemotron-Nano-12B-v2,20.0,0.3,3.830199225098251,8.490597675294753,4.062834279489493
A:Tri-21B,20.0,0.3,1.6719741609647891,2.0159224828943674,1.2433207569527152
A:Qwen3-Coder-480B-A35B,20.0,0.3,2.0369903285499067,3.11097098564972,1.511678831106365
A:EXAONE 4.0 (32B),20.0,0.3,2.5233902373920656,4.570170712176196,1.9933808340302732
A:EXAONE 4.0 (1.2B),20.0,0.3,6.4519501214821595,16.35585036444648,12.861638148202726
A:dots.llm1,20.0,0.3,2.819007484345111,5.457022453035334,2.3576680732953132
A:MiMo-7B-Base,20.0,0.3,4.737438573801566,11.2123157214047,6.301467713201052
A:Seed-Coder,20.0,0.3,2.9443688923232965,5.833106676969889,2.5293530921288756
A:Pangu Pro MoE,20.0,0.3,3.0104320136604805,6.031296040981442,2.624087661883676
A:Falcon-H1,20.0,0.3,2.6719546189718355,5.015863856915507,2.16946078605565
A:MamayLM,20.0,0.3,3.13012014612932,6.39036043838796,2.8033752843106288
A:Trillion-7B,20.0,0.3,2.220601291150048,3.6618038734501437,1.6767866989340274
A:Demist-2,20.0,0.3,5.7088391436356325,14.126517430906897,9.600411940179852
A:Nemotron-H 8B,20.0,0.3,3.9047333607221737,8.71420008216652,4.219536707018789
A:Nemotron-H 56B,20.0,0.3,2.3743437332827373,4.123031199848212,1.8305581398649833
A:GLM-4-9B-0414,20.0,0.3,3.7691691356845602,8.30750740705368,3.937912901999567
A:GLM-4-32B-0414,20.0,0.3,2.576163279465869,4.728489838397607,2.0543337778697923
A:Pangu Ultra,20.0,0.3,1.6097671109904712,1.8293013329714136,1.2057803997968566
A:Hunyuan-TurboS,20.0,0.3,2.220601291150048,3.6618038734501437,1.6767866989340274
"A:Ling-lite-1.5 (""Bailing"")",20.0,0.3,4.614917546243523,10.844752638730569,5.954922263429408
"A:Ling-Plus (""Bailing"")",20.0,0.3,2.281108841388702,3.843326524166106,1.7356050971238535
A:YandexGPT 5 Lite,20.0,0.3,3.929539283777761,8.788617851333283,4.272710410172905
A:Step-1,20.0,0.3,0.702158231819952,-0.8935253045401441,1.1092163251343852
A:Mistral Small 3,20.0,0.3,2.3257049910364844,3.9771149731094533,1.7803665550811258
A:MiniMax-Text-01,20.0,0.3,1.8550129447094863,2.565038834128459,1.3678256964322961
A:EXAONE 3.5 2.4B,20.0,0.3,4.360152062586346,10.080456187759038,5.280097948490417
A:EXAONE 3.5 7.8B,20.0,0.3,3.375478711534136,7.126436134602407,3.202722313829268
A:EXAONE 3.5 32B,20.0,0.3,2.0045644071402906,3.013693221420872,1.4846022032357413
A:Pleias 1.0 350m,20.0,0.3,4.766412915810232,11.299238747430696,6.385566096994419
A:Pleias 1.0 1.2B,20.0,0.3,4.686773581417533,11.0603207442526,6.156393431038068
A:INTELLECT-1,20.0,0.3,1.6206565966927624,1.8619697900782872,1.2121716736018506
A:Hymba,20.0,0.3,3.233635032886787,6.700905098660361,2.966557698717568
A:Qwen2.5-Coder (32B),20.0,0.3,1.897731646160033,2.693194938480099,1.3998186897091778
A:Hunyuan-Large,20.0,0.3,1.7718192272789415,2.3154576818368247,1.3086836650800944
A:RWKV-5 (Eagle) 7B,20.0,0.3,1.818704695198604,2.4561140855958117,1.341497687299883
A:RWKV-6 (Finch) 3B,20.0,0.3,2.386417904026548,4.159253712079645,1.8432406688532632
A:Telechat2-115B,20.0,0.3,1.5541096215844974,1.6623288647534922,1.1743334158935665
A:Qwen2.5-Coder (7B),20.0,0.3,2.933488642548784,5.800465927646352,2.514035053174985
A:Qwen2.5-Coder (1.5B),20.0,0.3,4.737438573801566,11.2123157214047,6.301467713201052
A:GLA Transformer 1.3B,20.0,0.3,1.4979868315817226,1.493960494745168,1.1447421506037287
A:GLA Transformer 340M,20.0,0.3,1.2678699360692114,0.8036098082076342,1.0479453658732982
A:Falcon Mamba,20.0,0.3,3.007948498956207,6.023845496868621,2.6204724044902576
A:EXAONE 3.0,20.0,0.3,3.255786900552583,6.767360701657749,3.00247417337743
A:AFM-on-device,20.0,0.3,4.394205909988013,10.18261772996404,5.366800927309949
A:Nemotron-4 340B,20.0,0.3,1.0877274260797314,0.26318227823919416,1.005908339796226
A:PLaMo-100B,20.0,0.3,0.9999999999999999,-3.3306690738754696e-16,1.0
A:Mamba2-Hybrid,20.0,0.3,2.4640870540010775,4.392261162003233,1.9269562546407875
A:Samba 3.8B,20.0,0.3,3.0716542286272284,6.2149626858816855,2.7145522629796206
A:MiniCPM-1.2B,20.0,0.3,3.0778742559881063,6.233622767964318,2.723888447395482
"A:Mamba 2, 2.7B",20.0,0.3,1.6727007378143364,2.018102213443009,1.243773857600843
A:Granite 20B,20.0,0.3,1.7328621078878659,2.198586323663598,1.2824431980910858
A:ALLaM 34B,20.0,0.3,1.8409768581658386,2.522930574497516,1.3575533483562612
A:Yi-Large,20.0,0.3,1.1293469354568555,0.3880408063705665,1.0123987878718128
A:Fugaku-LLM,20.0,0.3,1.1205805357531762,0.36174160725952853,1.0108535773320733
A:OpenELM-1.1B,20.0,0.3,3.654265894319498,7.962797682958494,3.710856415371151
A:OpenELM-3B,20.0,0.3,2.796530156911299,5.389590470733896,2.3279877924891506
A:OpenELM-450M,20.0,0.3,5.302048236449335,12.906144709348006,8.094672214246614
A:OpenELM-270M,20.0,0.3,5.611596440525248,13.834789321575744,9.223324883864565
A:Arctic,20.0,0.3,2.0563464511527236,3.169039353458171,1.5281393380237807
A:HGRN2 3B,20.0,0.3,1.1775289735965442,0.5325869207896325,1.0224787822494001
A:HGRN2 1B,20.0,0.3,1.6206565966927624,1.8619697900782872,1.2121716736018506
A:Viking,20.0,0.3,1.3945876600086098,1.1837629800258294,1.0961051955650463
A:DBRX,20.0,0.3,2.3257049910364844,3.9771149731094533,1.7803665550811258
A:Aramco Metabrain AI,20.0,0.3,1.1062121156199922,0.31863634685997666,1.0085235352529576
A:StarCoder 2 15B,20.0,0.3,2.19134913562886,3.5740474068865797,1.6491376193283356
A:StarCoder 2 7B,20.0,0.3,2.6258656796574997,4.8775970389725,2.1133418324563333
A:StarCoder 2 3B,20.0,0.3,3.264971493271184,6.794914479813552,3.0174698159867934
A:Griffin,20.0,0.3,1.0209135476914362,0.06274064307430849,1.0003570585816344
A:Hawk,20.0,0.3,1.2568920107484505,0.7706760322453514,1.0444283960886627
A:Nemotron-4 15B,20.0,0.3,2.710928959022249,5.1327868770667475,2.2179777005548305
A:DeciCoder-6B,20.0,0.3,1.1828002689503483,0.5484008068510449,1.023737560594197
A:InternLM2-20B,20.0,0.3,1.7533717580350285,2.2601152741050856,1.296141338109089
A:Stable Code 3B,20.0,0.3,2.542849388736947,4.628548166210841,2.0156533171439928
A:DeepSeek-LLM-1.3b-base,20.0,0.3,2.427722240361809,4.2831667210854265,1.8872996308577938
A:Poro 34B,20.0,0.3,1.1206839946489986,0.3620519839469958,1.0108712732717755
A:CRYSTALCODER,20.0,0.3,2.013821501082077,3.0414645032462304,1.492268471781898
A:XVERSE-65B-2,20.0,0.3,1.310273591134333,0.9308207734029992,1.0625502900791264
A:Mamba-2.8B,20.0,0.3,1.654550275719137,1.9636508271574111,1.2325555498745677
A:SEA-LION V1 3B,20.0,0.3,2.3116519592753777,3.934955877826133,1.7661318537495367
A:SEA-LION V1 7B,20.0,0.3,1.792789962520997,2.3783698875629913,1.3231949104101506
A:Granite 13B,20.0,0.3,2.1090970425411357,3.327291127623407,1.5741278556577276
A:Yuan 2.0,20.0,0.3,0.5554989091146728,-1.3335032726559817,1.3283751215680857
A:Nemotron-3-8B,20.0,0.3,2.5864202042988724,4.759260612896617,2.0663833707672143
A:HGRN 1B (WT 103),20.0,0.3,1.6206565966927624,1.8619697900782872,1.2121716736018506
A:Jais-30b (phase 1),20.0,0.3,0.9029900968252166,-0.29102970952435026,1.0087113922980144
A:XVERSE-13B-2,20.0,0.3,2.123503538944167,3.370510616832501,1.586974983780741
A:DeepSeek Coder 33B,20.0,0.3,1.3945876600086098,1.1837629800258294,1.0961051955650463
A:BlueLM 70B,20.0,0.3,0.9039857599458092,-0.2880427201625724,1.0085235352529576
A:BlueLM 130B,20.0,0.3,0.7507718761305262,-0.7476843716084214,1.0706243608088584
A:BlueLM 175B,20.0,0.3,0.6867198272427282,-0.9398405182718155,1.1241417397634617
A:DeepSeek Coder 1.3B,20.0,0.3,3.6797388186021323,8.039216455806397,3.760285469608341
A:DeepSeek Coder 6.7B,20.0,0.3,2.2499743088839756,3.749922926651927,1.7050653055091325
A:Nanbeige-16B,20.0,0.3,1.8528361227673693,2.5585083683021077,1.3662248008086646
A:Calm2-7B,20.0,0.3,1.9513923360093843,2.854177008028153,1.4415543255158982
A:BlueLM 7B,20.0,0.3,2.400225738067417,4.20067721420225,1.8578532376607932
A:Mi:dm 200B,20.0,0.3,0.6597539553864471,-1.0207381338406587,1.153855529253883
A:Skywork-13B,20.0,0.3,2.123503538944167,3.370510616832501,1.586974983780741
A:Stockmark-13B,20.0,0.3,0.946772480999074,-0.1596825570027781,1.0024958850916172
A:Aquila2 34B,20.0,0.3,1.3821536497180482,1.1464609491541446,1.0907973659993608
A:Jiutian,20.0,0.3,1.807571811060127,2.4227154331803815,1.3335848440903209
A:CodeFuse-13B,20.0,0.3,1.4979868315817226,1.493960494745168,1.1447421506037287
A:Phi-1,20.0,0.3,1.1597253862577395,0.4791761587732184,1.0184499793362212
A:TinyLlama-1.1B (3T token checkpoint),20.0,0.3,4.4934061126812335,10.4802183380437,5.625474570708357
A:PLaMo-13B,20.0,0.3,1.6917468376015432,2.07524051280463,1.2557702624945144
A:Baichuan 2-7B,20.0,0.3,2.4024457727220394,4.207337318166118,1.8602135279431626
A:DeciLM 6B,20.0,0.3,1.3367953340139715,1.0103860020419146,1.0724773710284414
A:Persimmon-8B,20.0,0.3,1.5114241704088998,1.5342725112266993,1.1516290629774903
A:FLM-101B,20.0,0.3,0.5707536977432418,-1.2877389067702745,1.2952636803447037
A:XGen-7B,20.0,0.3,2.034349803142147,3.1030494094264416,1.5094505614707794
A:Baichuan2-13B,20.0,0.3,1.9952623149688795,2.9857869449066383,1.4769499501180845
A:Jais,20.0,0.3,1.1336712272000027,0.40101368160000805,1.0131948015604724
A:Refact-1.6B,20.0,0.3,2.9662611267956174,5.898783380386853,2.560417484711823
A:PULI GPTrio,20.0,0.3,1.176849617011289,0.530548851033867,1.0223187189631535
A:VARCO LLM 2.0 base,20.0,0.3,1.7248208381783463,2.1744625145350387,1.2771436262806424
A:VARCO LLM 2.0 small Finetuning,20.0,0.3,2.076813910780991,3.2304417323429733,1.5457868841539202
A:VARCO LLM KO/EN-13B-IST ver.1,20.0,0.3,1.093272461849508,0.279817385548524,1.0066466822966076
A:DeciCoder-1B,20.0,0.3,2.4664575960667987,4.399372788200396,1.9295696713241006
A:Japanese-LM-3.6B,20.0,0.3,1.0006245448080915,0.0018736344242744618,1.0000003248440055
A:Japanese StableLM Base Alpha 7B,20.0,0.3,1.654550275719137,1.9636508271574111,1.2325555498745677
A:Baichuan2-53B,20.0,0.3,1.3088812452406924,0.9266437357220771,1.0620456548035364
A:Weblab-10B,20.0,0.3,1.3899347151899148,1.1698041455697445,1.0941048416951045
A:bilingual-gpt-neox-4b,20.0,0.3,1.787021765041526,2.361065295124578,1.3191766563365657
A:RetNet,20.0,0.3,0.9159432373479569,-0.2521702879561293,1.0064427661886903
A:Baichuan 1-13B,20.0,0.3,1.6470933239887573,1.9412799719662719,1.228007513858713
A:InternLM,20.0,0.3,0.9243086009945788,-0.22707419701626363,1.0051746358801537
A:CodeGen2.5,20.0,0.3,1.9944067746455172,2.9832203239365516,1.4762487321663917
A:LongNet,20.0,0.3,1.6727007378143364,2.018102213443009,1.243773857600843
A:Polyglot-Ko-12.8B,20.0,0.3,0.8776934354567569,-0.3669196936297292,1.01427358404564
A:Baichuan1-7B,20.0,0.3,1.9050463545234813,2.7151390635704438,1.405406575170163
A:WeLM,20.0,0.3,1.0843797246439126,0.2531391739317379,1.0054820763749828
A:PaLM 2,20.0,0.3,0.8263006158077407,-0.5210981525767778,1.0307536417275112
A:StarCoder,20.0,0.3,0.8816998706384753,-0.354900388084574,1.0132885588555842
A:ruGPT-3.5 13B,20.0,0.3,1.4513787107752667,1.3541361323258,1.1218469240074789
A:Incoder-6.7B,20.0,0.3,0.7527825851521676,-0.7416522445434973,1.069272705633673
A:Cerebras-GPT-13B,20.0,0.3,0.9966407000931996,-0.010077899720401184,1.0000094358086544
A:BloombergGPT,20.0,0.3,0.8415607606566523,-0.4753177180300431,1.0250745577828797
A:CPM-Bee,20.0,0.3,0.8986517808953214,-0.30404465731403585,1.0095566744993094
A:LightOn Mini,20.0,0.3,1.069234599991188,0.20770379997356425,1.0037407604735726
A:Palmyra Large 20B,20.0,0.3,1.2311444133449163,0.6934332400347489,1.0366239596685747
A:gpt-sw3-40b,20.0,0.3,0.7596577929323739,-0.7210266212028783,1.0647839238948136
A:CodeGen-Mono 16.1B,20.0,0.3,0.9787051412515536,-0.06388457624533916,1.000386166949323
A:Hyena-2 355M,20.0,0.3,1.251554808423438,0.7546644252703141,1.0427589836870537
A:Hyena-2 153M,20.0,0.3,1.6110571614633509,1.8331714843900526,1.2065335233910668
A:Hybrid H3-1.3B,20.0,0.3,2.2705234570428385,3.8115703711285156,1.7251565360044232
A:ALM 1.0,20.0,0.3,1.442001266748045,1.3260038002441352,1.1174303303099344
A:Verbatim Memory Transformer (117M),20.0,0.3,1.576318090964134,1.7289542728924023,1.186634717501725
A:CPM-Ant,20.0,0.3,0.5845409503941201,-1.2463771488176396,1.2679632724984014
A:NeMO Megatron GPT 20B,20.0,0.3,0.9533986648990396,-0.13980400530288128,1.0018994568911923
A:Luminous-supreme,20.0,0.3,0.9223408831339698,-0.23297735059809066,1.0054593414451403
A:Luminous-extended,20.0,0.3,0.9233832119920531,-0.22985036402384074,1.0053074968583064
A:Luminous-base,20.0,0.3,1.1396613276736143,0.41898398302084283,1.014333819372948
A:GLM-130B,20.0,0.3,0.5703297064170131,-1.2890108807489606,1.296141338109089
A:BLOOM-1.7B,20.0,0.3,2.0195625257662293,3.058687577298688,1.4970484758672196
A:GPT-SW3,20.0,0.3,1.118579546469883,0.35573863940964867,1.0105138808399214
A:YaLM,20.0,0.3,0.566014266387059,-1.3019572008388232,1.3052094141860229
A:CodeGeeX,20.0,0.3,1.426703324788434,1.280109974365302,1.1103647997632078
A:BIG-G 137B,20.0,0.3,0.658653832121304,-1.024038503636088,1.1551746823402647
A:GPT-2 Medium (FlashAttention),20.0,0.3,1.112513600624519,0.3375408018735573,1.0095140246526406
A:OPT-175B,20.0,0.3,0.4785403565651754,-1.564378930304474,1.5570146049076923
A:Sparse all-MLP,20.0,0.3,0.8272068350817607,-0.5183794947547178,1.0303965335533234
A:PaLM (540B),20.0,0.3,0.4544821548072298,-1.6365535355783107,1.6575496997303358
A:NoPos,20.0,0.3,0.4965101806121903,-1.510469458163429,1.4924644909410254
A:Chinchilla,20.0,0.3,1.0,0.0,1.0
A:GPT3-6.7B + muP,20.0,0.3,1.2735175578326936,0.8205526734980808,1.049797794250639
A:Statement Curriculum Learning,20.0,0.3,2.5955631221552204,4.786689366465661,2.0771801401003565
A:PolyCoder,20.0,0.3,0.9090748378671555,-0.27277548639853355,1.0075986927978604
A:LaMDA,20.0,0.3,0.9206484612847684,-0.2380546161456948,1.0057108632519007
A:RETRO-7B,20.0,0.3,1.3613525013677845,1.0840575041033536,1.0821900528313826
A:AlphaCode,20.0,0.3,1.0499446307071238,0.14983389212137155,1.0019812117107805
A:Primer (GPT-3 XL-like 1.9B),20.0,0.3,3.283778988833558,6.851336966500674,3.048367613823924
A:Fairseq-dense 13B,20.0,0.3,1.1381394095236568,0.4144182285709703,1.0140404501500904
A:GLaM,20.0,0.3,0.6947504104280828,-0.9157487687157515,1.1162007429497458
A:Gopher (280B),20.0,0.3,0.41560423878293357,-1.7531872836511995,1.8641427397976709
A:Japanese dialog transformers,20.0,0.3,1.0898572216978897,0.26957166509366903,1.0061871881251783
A:Yuan 1.0,20.0,0.3,0.3707962203927974,-1.8876113388216076,2.2004002662966955
A:Megatron-Turing NLG 530B,20.0,0.3,0.33251969208286997,-2.00244092375139,2.6195882589496247
A:HyperCLOVA 82B,20.0,0.3,0.6007353962555607,-1.1977938112333177,1.2387574463664257
A:HyperCLOVA 204B,20.0,0.3,0.5511354660751873,-1.3465936017744382,1.3384547228159673
A:NLM,20.0,0.3,1.492728676324315,1.4781860289729452,1.1420817047208671
A:MEB,20.0,0.3,0.6029507949065704,-1.1911476152802887,1.2349851347304217
"A:GPT-2 (1.5B, Curriculum Learning 45K)",20.0,0.3,1.8917751401758667,2.6753254205276003,1.3952920331095575
"A:GPT-2 (117M, SLW 110K)",20.0,0.3,3.531873486209168,7.595620458627504,3.4804447976432193
A:Jurassic-1-Jumbo,20.0,0.3,0.47610350316844857,-1.5716894904946541,1.566417446837738
A:EMDR,20.0,0.3,3.708915085267801,8.126745255803403,3.8175328913389617
A:PanGu-α,20.0,0.3,0.2507498445505149,-2.247750466348455,4.4001502315235435
