rep,sig_chin|web|P,sig_kappa|web|P,sig_mf_P|web|P,n_levels_P|web|P,sig_mf_P6|web|P,n_levels_P6|web|P,q3_slope|web|P,q3_mean|web|P,q3_n|web|P,q3_slope_mainonly|web|P,sig_chin|edu|P,sig_kappa|edu|P,sig_mf_P|edu|P,n_levels_P|edu|P,sig_mf_P6|edu|P,n_levels_P6|edu|P,q3_slope|edu|P,q3_mean|edu|P,q3_n|edu|P,q3_slope_mainonly|edu|P,ce_chi|val1|P,ce_alpha|val1|P,ce_beta|val1|P,ce_chi|val2|P,ce_alpha|val2|P,ce_beta|val2|P,sig_chin|web|T,sig_kappa|web|T,sig_mf_T|web|T,n_levels_T|web|T,q3_slope|web|T,q3_mean|web|T,q3_n|web|T,q3_slope_mainonly|web|T,sig_chin|edu|T,sig_kappa|edu|T,sig_mf_T|edu|T,n_levels_T|edu|T,q3_slope|edu|T,q3_mean|edu|T,q3_n|edu|T,q3_slope_mainonly|edu|T,ce_chi|val1|T,ce_alpha|val1|T,ce_beta|val1|T,ce_chi|val2|T,ce_alpha|val2|T,ce_beta|val2|T,secs,cell,chi_true
118,0.7419813406870964,0.7454384341816371,0.7540018119748362,9,0.7580403340427814,10,0.08867934988804461,0.01991412514635437,15,-0.1069441330225852,0.7278113419289661,0.7261753907000033,0.7185667969501515,8,0.7266407800574971,8,-0.022793981348019153,-0.03624076401292288,17,-0.04278917353127728,0.16265196639786694,0.32804683726823103,0.39465196075495457,0.16755987024742058,0.34030708235359447,0.3905087148316657,0.6675287899752953,0.6697867700798982,0.6999364772721686,9,0.16836176595441274,0.08885654490399028,10,-0.2924905179923585,0.655287748485756,0.6556030632379528,0.6531963770243361,8,0.11123736415372508,0.07760625139264803,12,-0.11953022721279355,0.1592906222883368,0.63688613519568,0.39520258383570145,0.18708265246066613,0.6702500299515565,0.3686219226795547,4.8703773021698,chin_s010_r5,0.22
119,0.7351059165287624,0.7339605370010431,0.7179786680270335,8,0.7310800879156019,10,0.04176601291294854,0.12354981142765512,15,-0.05250328765322355,0.7467347242336712,0.7462535956842435,0.7330714645538299,8,0.7441862530856457,9,-0.14368790107486548,-0.09545882395146181,17,-0.07843750638881637,0.2349542199248793,0.3447609741470619,0.37848495000916665,0.21503197006860741,0.36447394160107455,0.3446061169111227,0.6446178576262718,0.6479263214468208,0.679464383057329,8,0.2432160660636945,0.2747707767160987,10,0.028745184390823464,0.6564997755184646,0.6548436755835796,0.6736179886725384,8,0.10910680531044968,0.17573735273528013,12,-0.10917560462919425,0.23130378287884046,0.684794878079757,0.3811183564606909,0.1998865777305321,0.7118435556397988,0.36358367913223477,5.0207507610321045,chin_s010_r5,0.22
120,0.7299050196066386,0.724189324889174,0.7259168892549024,9,0.7321523995405119,10,-0.10520952030847999,-0.09067133906665965,15,-0.1334694977204719,0.7488401003901488,0.7297100870380346,0.6948635180011433,8,0.7106744504388088,9,-0.02595738809003139,-0.05814842508019114,17,-0.01905696794250813,0.25674883147838923,0.33285952164608756,0.3814466327492452,0.25028622636701403,0.3546685141296313,0.4058087504813604,0.6455283899134446,0.6446235607783596,0.6626991415835227,8,0.1295641854105823,0.08258476842590894,10,-0.30222146709534387,0.6556037716285414,0.6575246265100194,0.6353445070520232,9,0.17558512251920488,0.222272065742852,12,-0.0703141823194249,0.28417673658375,0.6601284407501393,0.41402365685010495,0.2578170975624925,0.66982460035136,0.4091004812394263,4.860838890075684,chin_s010_r5,0.22
121,0.7278204814369346,0.7318289383641483,0.729258606787448,9,0.740511796089863,10,-0.0278145665097956,0.026374978179161235,15,0.10744082737456961,0.7442566681948192,0.7425572374744793,0.7145412661790812,8,0.7170311189693522,8,-0.01813774424853923,-0.1039874403926814,17,-0.11761997667395158,0.2353992143636674,0.33567098423091385,0.3863694780187698,0.2686839881812926,0.34155652061203606,0.3736072141511589,0.6532255148916057,0.6543264384613837,0.6689243781199763,9,0.10167597360371719,0.14342262213922702,10,0.08714362494472261,0.6625975583145606,0.6568551678577054,0.6439271975944258,9,0.10142531952789731,0.0715373063709789,12,-0.04396536614517164,0.22885329538504617,0.6503318552851451,0.38738146036505816,0.24416439653648592,0.6638242118014182,0.39769050071551876,4.852857828140259,chin_s010_r5,0.22
122,0.7396796704925949,0.7364742779723881,0.6750987369846901,8,0.7093325751296697,10,0.027200534818938433,0.011092857983731245,15,0.09039749882150012,0.7426431613792865,0.74626002379205,0.7836458650461005,7,0.7702715456819463,9,-0.12171900357995356,-0.0267719771281867,17,-0.012215784497563961,0.17428410193020216,0.35202972842140223,0.3566762388840626,0.1871687119020402,0.34589587723624504,0.3332861661814172,0.6607394421058649,0.6612343980901707,0.6373536486336359,7,0.17456543623105653,0.2272844483151248,10,0.06707089096925671,0.6625378338496788,0.661756187546898,0.7272330029493432,8,0.06740717368567609,0.1493511025646112,12,-0.11428112356067584,0.18095093261881523,0.6844566976724388,0.33679055528600715,0.1822834634156436,0.6796926569250129,0.3525535802478714,4.804039239883423,chin_s010_r5,0.22
123,0.7411509235769346,0.7460949791845568,0.7287813064638772,8,0.7447581547181692,10,-0.05658697970788536,0.08133140645298267,15,-0.0045029967182163835,0.7484146629561863,0.7588154434232732,0.7078727297196672,5,0.7234624332130917,6,-0.10234349609121662,-0.1885019080816362,17,-0.05618832595222015,0.2674366325179589,0.37031695513566437,0.32628732365884994,0.2456610955438263,0.36432430262310556,0.3663053330795701,0.651717665050813,0.6516113683091532,0.6586682715167536,9,0.06185026077779311,0.12101758367590512,10,-0.2642122255824633,0.6510591472129506,0.6481950926780785,0.6451085121290842,5,0.09340218224695362,0.04698545749984434,12,-0.1287059658045445,0.2591995188846239,0.7339655676289487,0.31349940532200105,0.2372747784114324,0.7170070791261497,0.3655394247337514,5.050466060638428,chin_s010_r5,0.22
124,0.7447040080420798,0.743159172988441,0.7365916992345569,8,0.7438876336025786,10,0.03027420612084816,-0.03777822878344887,15,-0.014861362226713368,0.7251517577752417,0.722024573418332,0.7195842551456177,8,0.7324688710761867,9,-0.07446075371738642,-0.1270791057075565,16,-0.09308896666704107,0.1575855580311707,0.3481826599242064,0.35300490036930265,0.178917853200816,0.3438817638248058,0.3510146047711733,0.6678847140157054,0.6695263378829002,0.6444336830998704,7,0.1894438903859996,0.18462890723141367,10,0.026776983966818622,0.6534368998614132,0.6479806089431394,0.6843974257408245,8,0.08107793429273498,-0.1268852345228508,12,-0.17871880734092802,0.1310598141037964,0.658692714883943,0.3426738349149307,0.17854625846437777,0.6728653070966261,0.34568003625561794,5.0062620639801025,chin_s010_r5,0.22
125,0.7500436114807851,0.7526286288861911,0.7562104540259211,8,0.7631021677604578,10,-0.10032282199913257,-0.06243640583938439,15,-0.07773973236524714,0.7128359100671643,0.7195985783081693,0.7223101634039366,7,0.7228903860673284,9,0.1943407368383872,0.14736361127664588,17,-0.03163516712859749,0.17250570536934706,0.35208501171815726,0.362826710483313,0.18008803627647385,0.36286785712692765,0.34948034097216507,0.6696024997839384,0.6728013232923484,0.7009272789366315,9,0.11172208152106738,0.15817351057336732,10,-0.07241203643605797,0.6268550298152793,0.6318796533917217,0.6442226434480843,7,0.0964609242919414,0.16682805537637505,12,-0.18128548728880312,0.18246111685154087,0.6706526494722632,0.36616365685636015,0.18488387670219453,0.7124609980823435,0.3417098791504348,4.7823779582977295,chin_s010_r5,0.22
126,0.7462184501345931,0.740481911920605,0.7360836980420392,8,0.7320217623059578,10,0.00038388563489451656,0.016112333933768996,15,0.015627833213634236,0.7602136501591449,0.7610509409555682,0.7172829010998921,8,0.7340695594304775,9,-0.008912380903017198,-0.05574410317598182,17,-0.13339873789631992,0.24583224425782468,0.3539686808172094,0.30865797361620856,0.24121171791950413,0.34873451329207344,0.3692458765180404,0.6647748826232995,0.6647105143819482,0.6768054740960714,8,0.12206179895496201,0.10051354106923416,10,-0.07999398867379609,0.675292895668063,0.6935768439028994,0.6867411943832864,9,0.14812144287535856,0.1501238559273582,12,-0.5276197509771616,0.24053186585735808,0.6885179976054152,0.3197249296044656,0.21344783353550056,0.6805068020152235,0.3513288926520122,4.951359987258911,chin_s010_r5,0.22
127,0.742375127743725,0.7408826455135636,0.7874202050668343,8,0.7555838922747536,10,-0.12816705401727696,-0.26443491334909275,15,-0.02382430636463752,0.7533073143475891,0.7568903801143846,0.712082180694085,8,0.7250566106907718,8,-0.061500305776885894,-0.03630959337334154,17,-0.05270158351230901,0.22998638635305824,0.36954244013567067,0.34005113672123766,0.22441480819928916,0.37131580845966766,0.34972752520908046,0.643606530901491,0.6418091379800767,0.7212821564119795,9,0.08526750686240768,0.11240027484094857,10,0.04088601799790771,0.6681452695144137,0.6675129841623889,0.6308363178168112,8,-0.01517052880339162,-0.05956753036098902,12,-0.25453642689551026,0.2364308888291493,0.7259090598377845,0.3687327084492058,0.25102966194168186,0.7089777500064234,0.336037184555134,5.193209648132324,chin_s010_r5,0.22
128,0.7259191739868451,0.7242853683287653,0.7204912069463044,9,0.7305291288993654,10,0.07714287925081376,0.20896998557738733,15,-0.008003132657637677,0.7134367749728308,0.7136438478376764,0.7487717229592411,8,0.7185049153844554,9,-0.0018260926813940396,0.19487382667960354,17,-0.21509375584900564,0.24391965860274123,0.34353046080944105,0.43151510950218436,0.2111854206216135,0.3463839381566531,0.4187419319082059,0.6412572322468099,0.6429566284229655,0.6377603935723539,9,0.21184313961496193,0.31491755852723413,10,-0.1333386115672423,0.6564438486907936,0.6621307916824731,0.6872950941501752,8,0.23002416769140988,0.4098655485044502,12,-0.55081010724648,0.23604848546584112,0.6805687146615353,0.42416749668085235,0.21653336875533302,0.6771772742951598,0.4112983916039487,4.954496145248413,chin_s010_r5,0.22
129,0.7273723808379348,0.7258367262811306,0.7572417071845395,9,0.744134210657232,10,0.031862979422906994,-0.07142158514022486,15,-0.05186504286427902,0.7427056331151319,0.7436998434015191,0.8003432932749808,7,0.7882318151257148,10,-0.1452052399765745,-0.15872181478239902,17,-0.08028087674293502,0.2149118588350012,0.36411388147158885,0.3821455017265215,0.21346926375062747,0.3584822427222838,0.37887253265910587,0.6361855717916844,0.6505691714127524,0.6946743800813827,10,0.21909596509081625,0.2643384080877799,10,-0.08809918746600529,0.6669006671646894,0.6673595532790704,0.7404052392705023,8,0.07802099591168571,0.07793696490165641,12,-0.1022099327917234,0.18006718149908885,0.6929500328983864,0.37029906063020074,0.25894065727826376,0.6979609672010385,0.4042689302764588,4.8897809982299805,chin_s010_r5,0.22
130,0.7424700266508831,0.7426744976501863,0.7245589083969523,8,0.7441101874614241,10,-0.11631151137960556,-0.07876946883162424,15,0.0033269090028603364,0.7339555514359349,0.7324327996502216,0.7018189976384788,8,0.7230460197267716,9,0.04883368371368375,0.17303488390901986,17,0.03301571495719816,0.21590738126048947,0.3726155893867904,0.3279934804884404,0.23454372888654618,0.3643833934117093,0.3110412501962515,0.652878726670243,0.6533095092771606,0.6690740800792169,9,-0.0038189736047222127,0.04449248705282449,10,-0.11427845933997348,0.648723267254669,0.6491596568620235,0.6321077777772937,8,0.20532121034583503,0.27806798229054036,12,-0.06370805298089266,0.19767842515655953,0.7274376475681935,0.3286770401585176,0.25155210125225214,0.7122251209133446,0.356657676958244,4.898499011993408,chin_s010_r5,0.22
131,0.7454800041980516,0.7477221937475877,0.716236072524352,8,0.7507142818714087,10,-0.02909790937396945,0.052066062563073855,15,-0.14418579686109578,0.7538108423793056,0.7471841137213248,0.7092294754043741,8,0.725079642446066,9,0.005484353560468978,-0.018320763237134295,17,0.060462851103254084,0.22163401192921395,0.3243205121689042,0.3421520933785065,0.21644478198168926,0.3173398209918925,0.3639768198235221,0.66124380721846,0.6603843473139921,0.6742143376898091,9,0.13660320493261557,0.19234979338787805,10,-0.35824819200478997,0.6649176815617228,0.6635948505764914,0.6471753638464333,9,0.1875721164661044,0.18243278078561964,12,0.1423212883237211,0.2115577446997392,0.6437644664685709,0.35593314109818674,0.20342908505198132,0.6411457132940008,0.37069002446419036,4.980245113372803,chin_s010_r5,0.22
132,0.7433814045266672,0.7413965567695942,0.7361628952825969,9,0.7378124002329592,10,-0.010141278327794384,0.03360298535652717,15,-0.22172956471983532,0.7288389467390523,0.7309757892902491,0.7954658499687027,8,0.7747736186936385,9,0.005457320366028506,0.0751863370857372,17,0.03048686319928595,0.20429779047456442,0.3302641982130175,0.40372138879710256,0.228356247969832,0.343429221572831,0.40322897689603127,0.6613401828830535,0.6582660743206453,0.6725959819740177,10,0.19871838084481655,0.24530461223525393,10,-0.7380867888515453,0.6388757928312867,0.6432106437019841,0.7438533515473166,9,0.23368685281740378,0.33699871848724156,12,0.05945989776898411,0.21210404463092747,0.6484920881357753,0.4247970872662604,0.23674556969731952,0.6533665753868694,0.41265612562185117,4.973249912261963,chin_s010_r5,0.22
133,0.7405578193928825,0.7481911211109371,0.7277002461251929,8,0.741063957368635,10,0.023312618525083602,0.15888188841258774,15,-0.035874401949943686,0.7373664741671242,0.7421154673326392,0.764412667195113,8,0.7285796672785403,9,-0.06916260761121702,0.01126733362670794,17,0.20662865994132087,0.19155404373502716,0.3573163611056835,0.34605640435407337,0.22293761069221407,0.3653293673034067,0.3648881487418102,0.6608343931756282,0.6697087353651788,0.6847384175642867,9,0.15713872697949668,0.1771587827423971,10,-0.13234837189030454,0.6576674392203683,0.660702509436204,0.7052174986479443,9,0.10808646797418874,0.12935032411092715,12,0.3352359410202732,0.1967599919148144,0.678700061814259,0.35688541061570495,0.19323872726984348,0.7044696146289394,0.3516278206229777,4.851450204849243,chin_s010_r5,0.22
134,0.7472720700154714,0.748864346298527,0.7427795301275057,8,0.7501626538433928,10,-0.0023104295420687316,0.07650721633153924,15,-0.007515586311236214,0.744486224090377,0.736714649635562,0.7257958688475332,8,0.7494949157907107,9,-0.1978654764499539,-0.27294217340274235,17,-0.2437073047514054,0.22148851655839508,0.32066546832278564,0.3629275759186232,0.22419474655449712,0.3212242772482035,0.37195443944940637,0.671135034569355,0.675635945658882,0.6937198516465334,9,0.19499907458154458,0.25065697467060566,10,0.0328976842001431,0.6612138090810015,0.6640318015751153,0.6573685165981911,8,0.10557533386857129,0.16701273999507563,12,-0.5306351249703416,0.23846744400598663,0.6186907786973599,0.3612767920516778,0.24530759983296324,0.6472434293044949,0.38808102096895974,4.948398113250732,chin_s010_r5,0.22
135,0.7310626240877682,0.7297421677184777,0.7250560902405516,8,0.7342351659818525,10,-0.029867279785631893,-0.01848416648929024,15,0.07208114978140835,0.7408991748895747,0.7437903238825481,0.7524472472271285,8,0.7647738301286622,9,-0.18532879001261343,-0.12580670985018771,17,-0.052959595117553375,0.17825013375570542,0.3433233491136221,0.36633355841040294,0.1853350132094116,0.3285107234029487,0.3467584227137503,0.6569942282255943,0.6560988051320561,0.6778388750704994,9,0.14264938727218993,0.21838136992703583,10,0.05502375792255859,0.6666297318233121,0.6732095383157348,0.686722704712037,9,0.04571875741052543,-0.01642591078103935,12,-0.16732055057325007,0.17426081152756367,0.6494503615367339,0.3768082618702948,0.18232984281363773,0.6337924167631486,0.3581497010217596,4.99639892578125,chin_s010_r5,0.22
136,0.7490839555929255,0.755269301847889,0.7380566196747106,9,0.7479693666826938,10,-0.07530853103227338,0.014004196618637891,15,-0.010214536709768195,0.7339697078554357,0.7333321887331115,0.7092189438407158,8,0.7298070429933236,9,-0.077801542213901,-0.054149405869890734,17,-0.1480874302414931,0.2580852493665695,0.3600699925314073,0.3439975248147717,0.2556798444392552,0.3500058643844626,0.3320042627503953,0.6580224328409514,0.6738825363354839,0.6591948678937878,9,0.060512619764717106,0.03267525746559015,10,-0.1708016322370148,0.6508825307894338,0.6556709746062075,0.6385459369013405,8,0.1248671432062363,0.07351973326371947,12,-0.4450097327579352,0.27956141538476853,0.6950373126841984,0.3580933150341079,0.2776477305476952,0.6829784077593424,0.34790452456981624,4.88431978225708,chin_s010_r5,0.22
137,0.7131002357516117,0.712501076307817,0.7179153095606053,8,0.7172296535375431,8,-0.006232835505375797,0.006076150323484764,15,-0.07554083896540205,0.7312805127643892,0.7346977426105086,0.736837065387947,8,0.7412376447107183,9,-0.02312368026155961,-0.0318139974843927,17,-0.0425434163370284,0.20201958726553837,0.37398900689312775,0.3975920306319658,0.2335421710258032,0.3536731493871597,0.39690652039192975,0.6183125675890239,0.6261012372163941,0.7032629714155207,5,0.24204865664253045,0.36529866095244706,10,-0.17523907758083349,0.6446911213748507,0.6470308868134756,0.6851122125276466,9,0.16453157659579185,0.10470725123507786,12,-0.14855580016382952,0.19577711346862436,0.6996348307991666,0.4186823293456264,0.25912164815864003,0.6666719161585863,0.4147327297408063,4.953280925750732,chin_s010_r5,0.22
138,0.7246918359240385,0.718436447319124,0.7101788396552864,9,0.6952193071492365,10,-0.03366110214443347,-0.03227882568039134,15,-0.0886103508450745,0.7216305462788173,0.7216734213797965,0.744684280278774,8,0.7453994663444863,9,-0.0695754144040399,0.016820143767448146,17,-0.1272263258608333,0.23872778278076723,0.3541892207173938,0.42050571856899926,0.21098621625988745,0.3624038667422785,0.4278835489397154,0.6475495735445433,0.6471872398610431,0.655860921066775,9,0.1653882742753767,0.23260457236001572,10,-0.28890917575664815,0.6356493323597658,0.6424934666795631,0.7322116544898156,8,0.16091316812185577,0.307275038425,12,-0.132704002783406,0.2220589053062012,0.6921216137570467,0.42218527459064326,0.22095689602965063,0.7009632522630679,0.4313017069714198,4.884537696838379,chin_s010_r5,0.22
139,0.7220384508767029,0.7206772676741102,0.7319235489644667,8,0.7391365720126164,10,-0.00770190879174579,0.13313837218184055,15,-0.08466611770985191,0.7455203645861257,0.7448177780149978,0.7070496693430255,8,0.7155507500795638,9,0.12811394156573716,0.1315670742473132,17,0.005357907876116871,0.2776572713735179,0.3636843522296297,0.3686596505946567,0.25466709581753655,0.34755190486133253,0.37544386978906524,0.6574609394396127,0.6575901973269724,0.6877425685250088,9,0.069274180473782,0.06786850555013542,10,-0.4328122143212477,0.6584584513863309,0.6592952074731689,0.6756143309584683,9,0.21497831009048315,0.24023194979809792,12,0.04822499876442965,0.29014158883729557,0.6924732506510849,0.34824133941411606,0.24585284895654702,0.6973012644218367,0.3680203691823088,4.893841981887817,chin_s010_r5,0.22
