E,obj,sigma_kappa,kappa,fine,QLR,tech
1.4879064802555027,0.000370954056806209,0.6087143211819881,0.3493830568742337,True,3.2157976816640508,"Gadre, RedPajama"
1.4982993078242257,0.000368865369545846,0.6081268829053909,0.3499287391018415,True,2.820543133111446,"Gadre, RedPajama"
1.5086921353929486,0.00036681220435789345,0.6076476324242042,0.35063669914027956,True,2.4298232270058957,"Gadre, RedPajama"
1.5190849629616716,0.0003647965319538595,0.6071641918397547,0.3513480343507232,True,2.0441049645256797,"Gadre, RedPajama"
1.5294777905303945,0.00036284569570863224,0.6064587891769776,0.3518317461759872,True,1.6687587870544145,"Gadre, RedPajama"
1.534674204314756,0.0003619280469700371,0.6076452723713076,0.3544760830077815,False,1.491502238580243,"Gadre, RedPajama"
1.5398706180991175,0.0003610519532307449,0.6090477596856685,0.35748254983077393,True,1.321852755189146,"Gadre, RedPajama"
1.5502634456678404,0.00035943343258188376,0.6119576978186739,0.3637482785409251,True,1.0073518972022575,"Gadre, RedPajama"
1.5606562732365634,0.00035798094279961646,0.6143411100067224,0.36930712998731513,True,0.7239050436915787,"Gadre, RedPajama"
1.5710491008052863,0.0003567232511879896,0.615813344202134,0.37349243139433325,True,0.477541570718768,"Gadre, RedPajama"
1.5814419283740093,0.0003557375979270032,0.6164992271631006,0.3764303903554477,True,0.28385858484664406,"Gadre, RedPajama"
1.5918347559427324,0.0003550311667064789,0.618462338616725,0.3815721021766493,True,0.14471290433820055,"Gadre, RedPajama"
1.6022275835114552,0.0003545609003995412,0.6205910799497802,0.38708712400269246,True,0.05193101504996122,"Gadre, RedPajama"
1.6022275835114554,0.00035456090039954054,0.6205910799483509,0.3870871239973998,False,0.05193101504983697,"Gadre, RedPajama"
1.612620411080178,0.0003543354371006844,0.6226765431003483,0.3926129173542144,True,0.007404246840723829,"Gadre, RedPajama"
1.6190228261893271,0.00035429795926796015,0.623179783967071,0.3945600332880381,False,0.0,"Gadre, RedPajama"
1.6230132386489011,0.0003543130347906088,0.6235043978587497,0.3957997760454252,True,0.002978465178815982,"Gadre, RedPajama"
1.6334060662176242,0.00035449681243895513,0.6243652170008304,0.3990848643607188,True,0.039277158609188664,"Gadre, RedPajama"
1.643798893786347,0.00035489712022291204,0.6252483591100685,0.4024530246711032,True,0.11827853305325031,"Gadre, RedPajama"
1.65419172135507,0.00035567590089161414,0.6282591020406365,0.41000795430261244,True,0.2717171439118405,"Gadre, RedPajama"
1.664584548923793,0.0003572018427988497,0.6348545334004232,0.42462339792909165,True,0.571392923082755,"Gadre, RedPajama"
1.6697809627081546,0.00035810016706665725,0.638679009091713,0.433186768260571,False,0.7472144108986745,"Gadre, RedPajama"
1.674977376492516,0.00035908323877519634,0.6425523450282178,0.4420572390365641,True,0.939118077761895,"Gadre, RedPajama"
1.6853702040612388,0.0003613126619986522,0.650450121915347,0.46078763613227736,True,1.3723801873505062,"Gadre, RedPajama"
1.695763031629962,0.00036384053035424065,0.6590898790235731,0.4822065517602332,True,1.8604191383853517,"Gadre, RedPajama"
1.7061558591986847,0.00036650915211280206,0.6680007178526348,0.5055072293848385,True,2.3719668501886693,"Gadre, RedPajama"
1.7165486867674078,0.0003694117342448586,0.6761617894474579,0.5282390050379409,True,2.924150669405361,"Gadre, RedPajama"
1.7269415143361306,0.0003726095033421118,0.6845943663605061,0.5529793875216664,True,3.5274897956621705,"Gadre, RedPajama"
1.7373343419048537,0.0003760732839024895,0.6919565051289648,0.5760701994719617,False,4.175204350675872,"Gadre, RedPajama"
1.8048877211015528,0.00040200020303086085,0.7020913882904724,0.6256607820393281,False,8.842003920011622,"Gadre, RedPajama"
1.8724411002982522,0.0004342991682950798,0.6946373117932929,0.6224307602671579,False,14.251676077491265,"Gadre, RedPajama"
1.9399944794949513,0.00047075230326119747,0.6853534327978108,0.6156694909442849,False,19.893566582198428,"Gadre, RedPajama"
2.0075478586916504,0.0005109586742058752,0.6620683527053234,0.5746070646088618,False,25.63053238070318,"Gadre, RedPajama"
2.0751012378883495,0.000554864248417302,0.6425187000935026,0.5475345977882907,False,31.40096640974743,"Gadre, RedPajama"
2.142654617085049,0.0006066758421200813,0.623624483971928,0.524760752727304,False,37.64994545940496,"Gadre, RedPajama"
2.2102079962817482,0.0006644884568229139,0.6160047159957822,0.5282344392841914,False,44.021547837678824,"Gadre, RedPajama"
2.2777613754784474,0.0007262496233645566,0.6142407978233412,0.5434690330731409,False,50.24288763246424,"Gadre, RedPajama"
2.3453147546751465,0.00079119109272302,0.6049236560657911,0.5425935880491279,False,56.238088924871256,"Gadre, RedPajama"
2.4128681338718456,0.0008597975611508799,0.5956145285955692,0.5444133035342883,False,62.05911008997669,"Gadre, RedPajama"
